osm_id,voltage,dist_to_vegetation_m,vegetation_risk
81057205,unknown,0.0,1.0
81114904,unknown,323.3,0.0
81127053,unknown,0.0,1.0
81192165,unknown,447.7,0.0
81192166,unknown,753.4,0.0
81192171,unknown,192.5,0.358
81192173,unknown,0.0,1.0
81192177,unknown,789.1,0.0
81192181,unknown,0.0,1.0
81192182,unknown,0.0,1.0
81222335,unknown,538.2,0.0
81224217,unknown,0.0,1.0
82763143,unknown,0.0,1.0
83134119,unknown,52417.2,0.0
83198270,unknown,3.1,0.985
83202111,unknown,0.0,1.0
83397373,unknown,0.0,1.0
83423409,unknown,73.6,0.632
83522865,unknown,6.7,0.966
83537259,unknown,0.0,1.0
83537260,unknown,0.0,1.0
83537261,unknown,0.0,1.0
83537262,unknown,0.0,1.0
83539369,unknown,0.0,1.0
83551341,unknown,133.3,0.556
83551345,unknown,0.0,1.0
83551346,unknown,126.9,0.577
83593084,unknown,0.0,1.0
83692899,unknown,0.0,1.0
83692907,unknown,303.8,0.0
83726153,unknown,12596.5,0.0
83825893,unknown,0.0,1.0
83825900,unknown,0.0,1.0
83825902,unknown,0.0,1.0
83825907,unknown,0.0,1.0
83825909,unknown,0.0,1.0
83837338,unknown,94.2,0.529
83857932,unknown,0.0,1.0
83857934,unknown,0.0,1.0
83857937,unknown,0.0,1.0
83857939,unknown,0.0,1.0
83857946,unknown,42.6,0.787
83857948,unknown,0.0,1.0
83857949,unknown,15.1,0.924
83857953,unknown,0.0,1.0
83857954,unknown,0.0,1.0
83857957,unknown,8.0,0.96
84183705,unknown,55223.4,0.0
84452759,unknown,53794.8,0.0
84477533,unknown,51155.9,0.0
84960079,unknown,103.8,0.654
84960080,unknown,0.0,1.0
84960081,unknown,0.0,1.0
85205897,unknown,43935.5,0.0
85216770,unknown,53836.1,0.0
85284546,unknown,600.5,0.0
85284554,unknown,618.5,0.0
85446613,unknown,0.0,1.0
85446614,unknown,185.8,0.381
85446617,unknown,91.8,0.541
85929852,unknown,0.0,1.0
85929854,unknown,0.0,1.0
85929860,unknown,0.0,1.0
87263347,unknown,0.0,1.0
87339491,unknown,0.0,1.0
87341324,unknown,58.7,0.707
87347706,unknown,0.0,1.0
87347711,unknown,0.0,1.0
87347713,unknown,0.0,1.0
87352088,unknown,0.0,1.0
87355421,unknown,789.3,0.0
87557573,unknown,1964.8,0.0
87642008,unknown,0.0,1.0
87643992,unknown,51023.1,0.0
87643995,unknown,51155.9,0.0
87649212,unknown,51023.1,0.0
87688194,unknown,57693.9,0.0
87688201,unknown,55460.3,0.0
87688210,unknown,57378.4,0.0
87755641,unknown,48529.3,0.0
87821204,unknown,5899.1,0.0
88053192,unknown,0.0,1.0
88325578,unknown,0.0,1.0
88387093,unknown,0.0,1.0
88427235,unknown,0.0,1.0
88492585,unknown,0.0,1.0
88542065,unknown,0.0,1.0
88542066,unknown,0.0,1.0
88626919,unknown,0.0,1.0
88699483,unknown,0.0,1.0
88748786,unknown,252.0,0.16
88748795,unknown,0.0,1.0
88748799,unknown,270.7,0.098
88945202,unknown,201.8,0.327
88945210,unknown,127.0,0.577
88945221,unknown,158.3,0.472
88945222,unknown,284.1,0.053
88945231,unknown,352.0,0.0
88945234,unknown,0.0,1.0
88955739,unknown,0.0,1.0
88955740,unknown,0.0,1.0
89063425,unknown,180.8,0.397
89063784,unknown,0.0,1.0
89063904,unknown,0.0,1.0
89063906,unknown,0.0,1.0
89063909,unknown,0.0,1.0
89063912,unknown,0.0,1.0
89072007,unknown,0.0,1.0
89072008,unknown,0.0,1.0
89072011,unknown,0.0,1.0
89093996,unknown,1393.3,0.0
89118978,unknown,0.0,1.0
89194816,unknown,0.0,1.0
89292173,unknown,123.5,0.588
89535464,unknown,0.0,1.0
89536188,unknown,0.0,1.0
89584514,unknown,0.0,1.0
89584515,unknown,0.0,1.0
89589701,unknown,584.8,0.0
89589702,unknown,0.0,1.0
89589703,unknown,0.0,1.0
89589707,unknown,0.0,1.0
89589708,unknown,0.0,1.0
89589711,unknown,0.0,1.0
89979495,unknown,0.0,1.0
90057106,unknown,0.0,1.0
90149417,unknown,0.0,1.0
90783153,unknown,0.0,1.0
91071963,unknown,0.0,1.0
91084404,unknown,0.0,1.0
91086218,unknown,0.0,1.0
91306114,unknown,113.5,0.622
91306116,unknown,0.0,1.0
91306118,unknown,95.0,0.525
91316036,unknown,0.0,1.0
91324120,unknown,0.0,1.0
91556104,unknown,0.0,1.0
91556107,unknown,31.7,0.841
91652653,unknown,103.5,0.655
92053733,unknown,0.0,1.0
92120866,unknown,0.0,1.0
92267614,unknown,0.0,1.0
92286615,unknown,0.0,1.0
92286623,unknown,0.0,1.0
92286626,unknown,103.5,0.655
92286630,unknown,0.0,1.0
92299558,unknown,0.0,1.0
92311648,unknown,0.0,1.0
92311658,unknown,266.5,0.112
92316244,unknown,0.0,1.0
92323960,unknown,0.0,1.0
92482743,unknown,0.0,1.0
92503176,unknown,33.8,0.831
92503181,unknown,0.0,1.0
92503792,unknown,0.0,1.0
92659068,unknown,0.0,1.0
92659070,unknown,0.0,1.0
92659075,unknown,100.9,0.664
92659077,unknown,28.7,0.857
92659078,unknown,33.0,0.835
92659080,unknown,0.0,1.0
92659083,unknown,103.5,0.655
92659087,unknown,0.0,1.0
92688995,unknown,0.0,1.0
92697460,unknown,0.0,1.0
92701103,unknown,0.0,1.0
92701107,unknown,0.0,1.0
92701109,unknown,0.0,1.0
92719899,unknown,108.1,0.64
92719905,unknown,0.0,1.0
92741435,unknown,0.0,1.0
92743296,unknown,0.0,1.0
92744659,unknown,0.0,1.0
92749694,unknown,0.0,1.0
92749697,unknown,0.0,1.0
92761413,unknown,0.0,1.0
92782644,unknown,0.0,1.0
92782645,unknown,0.0,1.0
92782648,unknown,0.0,1.0
92789018,unknown,0.0,1.0
92789019,unknown,0.0,1.0
92789020,unknown,1.7,0.991
92789022,unknown,0.0,1.0
92789726,unknown,0.0,1.0
92796629,unknown,0.0,1.0
92897360,unknown,0.0,1.0
92899432,unknown,0.0,1.0
92902405,unknown,0.0,1.0
92905537,unknown,0.0,1.0
92913440,unknown,25.5,0.873
92915294,unknown,0.0,1.0
92916589,unknown,313.9,0.0
92920820,unknown,0.0,1.0
92924851,unknown,27.5,0.863
93079073,unknown,0.0,1.0
93104412,unknown,0.0,1.0
93104419,unknown,0.0,1.0
93104425,unknown,268.9,0.104
93122085,unknown,0.0,1.0
93122086,unknown,0.0,1.0
93122102,unknown,0.0,1.0
93129480,unknown,0.0,1.0
93129482,unknown,0.0,1.0
93206536,unknown,15919.3,0.0
93258454,unknown,21595.4,0.0
93262379,unknown,5544.4,0.0
93262383,unknown,5899.0,0.0
93263852,unknown,11746.9,0.0
93263856,unknown,12483.4,0.0
93263858,unknown,17404.1,0.0
93263860,unknown,3494.8,0.0
93263864,unknown,21555.1,0.0
93267745,unknown,0.0,1.0
93278995,unknown,0.0,1.0
93279004,unknown,0.0,1.0
93297796,unknown,0.0,1.0
93297803,unknown,0.0,1.0
93297809,unknown,0.0,1.0
93297813,unknown,0.0,1.0
93297821,unknown,0.0,1.0
93305244,unknown,0.0,1.0
93305246,unknown,253.1,0.156
93305247,unknown,253.0,0.157
93314563,unknown,51.7,0.741
93314564,unknown,296.2,0.013
93314566,unknown,0.0,1.0
93314569,unknown,283.6,0.055
93314572,unknown,22.7,0.887
93314573,unknown,11.2,0.944
93316113,unknown,420.8,0.0
93316114,unknown,501.2,0.0
93316115,unknown,0.0,1.0
93316116,unknown,0.0,1.0
93316120,unknown,0.0,1.0
93316122,unknown,442.2,0.0
93319093,unknown,463.3,0.0
93319094,unknown,432.9,0.0
93319095,unknown,432.9,0.0
93319097,unknown,487.6,0.0
93319102,unknown,0.0,1.0
93319108,unknown,466.1,0.0
93320355,unknown,0.0,1.0
93320356,unknown,0.0,1.0
93320357,unknown,0.0,1.0
93320358,unknown,0.0,1.0
93321391,unknown,221.5,0.262
93324674,unknown,263.5,0.122
93324675,unknown,0.0,1.0
93341410,unknown,2956.5,0.0
93355571,unknown,0.0,1.0
93360334,unknown,3743.8,0.0
93360336,unknown,1579.5,0.0
93360337,unknown,12602.6,0.0
93360338,unknown,3831.8,0.0
93363208,unknown,6984.5,0.0
93363210,unknown,7432.7,0.0
93473412,unknown,0.0,1.0
93473413,unknown,0.0,1.0
93528312,unknown,0.0,1.0
93712963,unknown,0.0,1.0
93712964,unknown,0.0,1.0
93759221,unknown,0.0,1.0
93759222,unknown,235.4,0.215
93759223,unknown,0.0,1.0
93767435,unknown,0.0,1.0
93768321,unknown,225.5,0.248
93768323,unknown,252.9,0.157
93798417,unknown,57.0,0.715
93798418,unknown,57.0,0.715
93933337,unknown,0.0,1.0
93935619,unknown,0.0,1.0
93935621,unknown,9.4,0.953
93938359,unknown,0.0,1.0
93938360,unknown,0.0,1.0
93947006,unknown,0.0,1.0
94064932,unknown,72.8,0.636
94177572,unknown,0.0,1.0
94177573,unknown,0.0,1.0
94198897,unknown,0.0,1.0
94551529,unknown,151.6,0.495
94551535,unknown,153.3,0.489
94826452,unknown,0.0,1.0
95031689,unknown,558.7,0.0
95031691,unknown,0.0,1.0
95401777,unknown,55951.8,0.0
95401779,unknown,56032.6,0.0
95420279,unknown,0.0,1.0
95544151,unknown,0.0,1.0
95805568,unknown,0.0,1.0
95805763,unknown,608.5,0.0
95805764,unknown,0.0,1.0
95805765,unknown,45.9,0.771
95805766,unknown,0.0,1.0
95811552,unknown,0.0,1.0
95814848,unknown,0.0,1.0
95816209,unknown,119.7,0.601
95823654,unknown,93.0,0.535
95823657,unknown,0.0,1.0
95823661,unknown,0.0,1.0
95829833,unknown,0.0,1.0
95829834,unknown,0.0,1.0
95832923,unknown,62.4,0.688
95835830,unknown,0.0,1.0
95835833,unknown,0.0,1.0
95838319,unknown,0.0,1.0
95839685,unknown,0.0,1.0
95841601,unknown,0.0,1.0
95841610,unknown,88.9,0.556
95841613,unknown,0.0,1.0
95841617,unknown,0.0,1.0
95841626,unknown,42.9,0.786
95841629,unknown,0.0,1.0
95841634,unknown,0.0,1.0
95841640,unknown,54.7,0.727
95860779,unknown,0.0,1.0
95860780,unknown,0.0,1.0
95860782,unknown,0.0,1.0
95860783,unknown,0.0,1.0
95863557,unknown,0.0,1.0
95918907,unknown,355.2,0.0
95975623,unknown,0.0,1.0
96119455,unknown,0.0,1.0
96119456,unknown,0.0,1.0
96236045,unknown,87.6,0.562
96236047,unknown,0.0,1.0
96238576,unknown,0.0,1.0
96238577,unknown,0.0,1.0
96238578,unknown,0.0,1.0
96241894,unknown,10.4,0.948
96241895,unknown,464.4,0.0
96268475,unknown,0.0,1.0
96268477,unknown,231.3,0.229
96268478,unknown,0.0,1.0
96268482,unknown,393.5,0.0
96268483,unknown,37.1,0.814
96300555,unknown,0.0,1.0
96323089,unknown,0.0,1.0
96323090,unknown,0.0,1.0
96431352,unknown,59195.6,0.0
96431357,unknown,59458.6,0.0
96494042,unknown,0.0,1.0
96494051,unknown,0.0,1.0
96617600,unknown,0.0,1.0
96617601,unknown,0.0,1.0
96617602,unknown,0.0,1.0
96623783,unknown,0.0,1.0
96623789,unknown,29.4,0.853
96623792,unknown,87.0,0.565
96623794,unknown,42.4,0.788
96623798,unknown,29.4,0.853
96623800,unknown,174.3,0.419
96623804,unknown,88.3,0.558
96623805,unknown,235.2,0.216
96623809,unknown,0.0,1.0
96623810,unknown,170.1,0.433
96623816,unknown,0.0,1.0
96630722,unknown,0.0,1.0
97469825,unknown,0.0,1.0
97471165,unknown,0.0,1.0
97487136,unknown,27.7,0.861
98005325,unknown,595.1,0.0
98284253,unknown,0.0,1.0
98623982,unknown,86.4,0.568
98623983,unknown,86.4,0.568
98730496,unknown,352.9,0.0
98730497,unknown,352.9,0.0
99062595,unknown,0.0,1.0
99075463,unknown,0.0,1.0
99075464,unknown,0.0,1.0
99075468,unknown,0.0,1.0
99172510,unknown,0.0,1.0
99172513,unknown,0.0,1.0
99289374,unknown,0.0,1.0
100397096,unknown,0.0,1.0
100597246,unknown,0.0,1.0
102227198,unknown,0.0,1.0
102227200,unknown,0.0,1.0
102288877,unknown,0.0,1.0
102289980,unknown,43.4,0.783
104233762,unknown,0.0,1.0
104238204,unknown,0.0,1.0
104249283,unknown,70.9,0.645
104406731,unknown,0.0,1.0
104578780,unknown,0.0,1.0
104579140,unknown,0.0,1.0
104845300,unknown,261.3,0.129
104845301,unknown,281.0,0.063
104845302,unknown,292.2,0.026
104845303,unknown,377.4,0.0
105180509,unknown,0.0,1.0
105802358,unknown,33296.3,0.0
106888344,unknown,0.0,1.0
106893540,unknown,0.0,1.0
106991190,unknown,0.0,1.0
107810038,unknown,0.0,1.0
107872316,unknown,620.6,0.0
107872322,unknown,677.2,0.0
108388734,unknown,0.0,1.0
108388744,unknown,0.0,1.0
108521073,unknown,84.4,0.578
108526441,unknown,287.9,0.04
108526443,unknown,0.0,1.0
108526447,unknown,356.9,0.0
108526452,unknown,0.0,1.0
108526453,unknown,0.0,1.0
108526458,unknown,103.8,0.654
108526459,unknown,0.0,1.0
108526463,unknown,570.1,0.0
108526467,unknown,95.4,0.523
108526469,unknown,422.2,0.0
108526472,unknown,379.6,0.0
108526475,unknown,103.8,0.654
108526476,unknown,0.0,1.0
108526478,unknown,0.0,1.0
108669547,unknown,90.2,0.549
108669552,unknown,90.1,0.55
108669553,unknown,269.4,0.102
108669556,unknown,90.1,0.55
108669562,unknown,326.9,0.0
108669564,unknown,308.0,0.0
108728192,unknown,1964.8,0.0
108777906,unknown,226.3,0.246
108777908,unknown,197.7,0.341
108777911,unknown,0.0,1.0
109252677,unknown,96.2,0.519
110303268,unknown,0.0,1.0
110443889,unknown,0.0,1.0
110443890,unknown,0.0,1.0
111514501,unknown,225.6,0.248
111522808,unknown,0.0,1.0
111685246,unknown,141.5,0.528
112556932,unknown,0.0,1.0
112556933,unknown,0.0,1.0
112556936,unknown,0.0,1.0
112556937,unknown,0.0,1.0
112559161,unknown,0.0,1.0
112559162,unknown,0.0,1.0
112559497,unknown,0.0,1.0
112559498,unknown,0.0,1.0
112559499,unknown,0.0,1.0
112559804,unknown,0.0,1.0
112559990,unknown,0.0,1.0
113338652,unknown,0.0,1.0
114005406,unknown,0.0,1.0
114005410,unknown,578.6,0.0
114005412,unknown,568.8,0.0
114015682,unknown,203.4,0.322
114225933,unknown,49.3,0.753
114228691,unknown,175.0,0.417
114228692,unknown,199.9,0.334
114324081,unknown,69.2,0.654
114327490,unknown,233.5,0.222
114327494,unknown,0.0,1.0
114331182,unknown,147.9,0.507
114424988,unknown,0.0,1.0
114505575,unknown,0.0,1.0
114505578,unknown,79.0,0.605
114505579,unknown,0.0,1.0
114507923,unknown,0.0,1.0
114507926,unknown,0.0,1.0
114507929,unknown,0.0,1.0
114873667,unknown,10794.3,0.0
115389858,unknown,608.9,0.0
115389859,unknown,0.0,1.0
115391109,unknown,0.0,1.0
115391110,unknown,0.0,1.0
115391111,unknown,0.0,1.0
115395880,unknown,0.0,1.0
115395881,unknown,0.0,1.0
115395882,unknown,53.7,0.731
115397263,unknown,0.0,1.0
115566549,unknown,0.0,1.0
115566550,unknown,0.0,1.0
115568575,unknown,0.0,1.0
115569716,unknown,0.0,1.0
115584511,unknown,0.0,1.0
115607559,unknown,274.2,0.086
115607560,unknown,105.4,0.649
115607562,unknown,136.6,0.545
115607564,unknown,134.1,0.553
115607565,unknown,0.0,1.0
115607574,unknown,0.0,1.0
115607579,unknown,0.0,1.0
115649728,unknown,0.0,1.0
115649729,unknown,0.0,1.0
115650159,unknown,52.8,0.736
115650160,unknown,152.3,0.492
115650161,unknown,52.8,0.736
115651109,unknown,0.0,1.0
116022147,unknown,3136.6,0.0
116025772,unknown,0.0,1.0
116031948,unknown,0.0,1.0
116031951,unknown,0.0,1.0
116031958,unknown,0.0,1.0
116039909,unknown,0.0,1.0
116039910,unknown,70.7,0.646
116351831,unknown,0.0,1.0
116353213,unknown,0.0,1.0
116397135,unknown,382.5,0.0
116397154,unknown,0.0,1.0
116429283,unknown,382.1,0.0
116435769,unknown,0.0,1.0
116646109,unknown,0.0,1.0
116649309,unknown,0.0,1.0
116653960,unknown,58.7,0.706
116653963,unknown,0.0,1.0
116653964,unknown,0.0,1.0
116653965,unknown,0.0,1.0
116653966,unknown,0.0,1.0
116653968,unknown,0.0,1.0
116676135,unknown,486.6,0.0
116676136,unknown,486.6,0.0
116678646,unknown,0.0,1.0
116682868,unknown,6.7,0.966
116766704,unknown,86.4,0.568
116766705,unknown,0.0,1.0
116789490,unknown,162.9,0.457
116789491,unknown,156.8,0.477
116860285,unknown,224.4,0.252
116871395,unknown,0.0,1.0
117128354,unknown,305.9,0.0
117128355,unknown,306.0,0.0
117128357,unknown,0.0,1.0
117131850,unknown,0.0,1.0
117136818,unknown,0.0,1.0
117136819,unknown,329.0,0.0
117136824,unknown,281.3,0.062
117136825,unknown,229.7,0.234
117310713,unknown,0.0,1.0
117310717,unknown,141.6,0.528
117310718,unknown,89.5,0.553
117326232,unknown,0.0,1.0
117326237,unknown,0.0,1.0
117329622,unknown,0.0,1.0
117329623,unknown,0.0,1.0
117329624,unknown,180.1,0.4
117329625,unknown,11.5,0.943
117345266,unknown,97.2,0.514
117370881,unknown,0.0,1.0
118248003,unknown,0.0,1.0
118248008,unknown,0.0,1.0
118248009,unknown,0.0,1.0
118248013,unknown,0.0,1.0
118248018,unknown,0.0,1.0
119442558,unknown,63822.6,0.0
120062357,unknown,1848.1,0.0
120064577,unknown,0.0,1.0
120069970,unknown,0.0,1.0
120071805,unknown,0.0,1.0
120071807,unknown,0.0,1.0
120080307,unknown,196.4,0.345
120080309,unknown,139.8,0.534
120080310,unknown,143.0,0.523
120080311,unknown,271.7,0.094
120080313,unknown,314.0,0.0
120080314,unknown,190.8,0.364
120082355,unknown,0.0,1.0
120082369,unknown,196.4,0.345
120082374,unknown,0.0,1.0
120109466,unknown,12.8,0.936
120112076,unknown,456.6,0.0
120112077,unknown,0.0,1.0
120112078,unknown,0.0,1.0
120112644,unknown,0.0,1.0
121330730,unknown,0.0,1.0
121330731,unknown,0.0,1.0
121330733,unknown,0.0,1.0
122416872,unknown,2094.5,0.0
122416873,unknown,2077.1,0.0
122419491,unknown,166.6,0.445
122419493,unknown,166.5,0.445
122763064,unknown,185.8,0.381
122870961,unknown,77.0,0.615
123810051,unknown,0.0,1.0
124922873,unknown,151.0,0.497
124922874,unknown,85.4,0.573
125686252,unknown,330.1,0.0
125686253,unknown,330.1,0.0
125686254,unknown,330.1,0.0
125686255,unknown,317.1,0.0
125686256,unknown,317.1,0.0
125686257,unknown,317.1,0.0
125686889,unknown,13.2,0.934
125686890,unknown,13.2,0.934
125690613,unknown,0.0,1.0
125690614,unknown,0.0,1.0
125690615,unknown,0.0,1.0
125690616,unknown,0.0,1.0
125690617,unknown,0.0,1.0
125692462,unknown,29.5,0.853
125692463,unknown,0.0,1.0
125813933,unknown,0.0,1.0
125813934,unknown,0.0,1.0
125843578,unknown,19.5,0.903
125843579,unknown,0.0,1.0
125849028,unknown,0.0,1.0
125864318,unknown,0.0,1.0
125963902,unknown,533.1,0.0
125969824,unknown,41.7,0.791
125972792,unknown,53.4,0.733
126118200,unknown,0.0,1.0
126118201,unknown,0.0,1.0
126332019,unknown,170.4,0.432
126332021,unknown,170.4,0.432
126332022,unknown,293.7,0.021
126338303,unknown,251.5,0.162
126338307,unknown,257.9,0.14
126341473,unknown,0.0,1.0
126341474,unknown,0.0,1.0
126341477,unknown,0.0,1.0
126355800,unknown,0.0,1.0
126355801,unknown,0.0,1.0
126356235,unknown,0.0,1.0
126357603,unknown,3.2,0.984
126358076,unknown,0.0,1.0
126358077,unknown,0.0,1.0
126368369,unknown,0.0,1.0
126368371,unknown,0.0,1.0
126368372,unknown,0.0,1.0
126368373,unknown,0.0,1.0
126388961,unknown,0.0,1.0
126388962,unknown,0.0,1.0
126388972,unknown,0.0,1.0
126390344,unknown,34.2,0.829
126390345,unknown,0.0,1.0
126390346,unknown,27.1,0.864
126390347,unknown,81.5,0.593
126390348,unknown,0.0,1.0
126390349,unknown,0.0,1.0
126390351,unknown,19.2,0.904
126390352,unknown,0.0,1.0
126882237,unknown,11.4,0.943
126977375,unknown,0.0,1.0
126977377,unknown,0.0,1.0
126977378,unknown,0.0,1.0
126977380,unknown,0.0,1.0
126977381,unknown,0.0,1.0
126977382,unknown,0.0,1.0
126988250,unknown,0.0,1.0
126988251,unknown,0.0,1.0
126991275,unknown,238.8,0.204
126998360,unknown,0.0,1.0
126998361,unknown,0.0,1.0
126998362,unknown,0.0,1.0
126998363,unknown,0.0,1.0
126998364,unknown,1035.1,0.0
126999127,unknown,0.0,1.0
126999568,unknown,0.0,1.0
126999926,unknown,0.0,1.0
127002486,unknown,131.1,0.563
127002488,unknown,60.1,0.7
127002491,unknown,130.9,0.564
127003456,unknown,693.4,0.0
127018909,unknown,0.0,1.0
129790128,unknown,7429.8,0.0
130708119,unknown,0.0,1.0
130708121,unknown,0.0,1.0
130711297,unknown,0.0,1.0
130737488,unknown,89.8,0.551
130739359,unknown,302.1,0.0
130770795,unknown,0.0,1.0
131035250,unknown,31.3,0.843
131035251,unknown,0.0,1.0
131035252,unknown,5.4,0.973
132755710,unknown,0.0,1.0
132755714,unknown,49.6,0.752
132755716,unknown,0.0,1.0
132855928,unknown,0.0,1.0
132855950,unknown,303.6,0.0
132855951,unknown,318.6,0.0
132857411,unknown,358.8,0.0
132857412,unknown,333.9,0.0
132866988,unknown,0.0,1.0
132901898,unknown,0.0,1.0
132901899,unknown,67.3,0.664
132901900,unknown,68.5,0.658
132902253,unknown,0.0,1.0
132902255,unknown,0.0,1.0
132905452,unknown,0.0,1.0
132905453,unknown,70.1,0.65
132905948,unknown,45.1,0.775
132911817,unknown,0.0,1.0
132914711,unknown,0.0,1.0
132918281,unknown,0.0,1.0
132918282,unknown,0.0,1.0
132918615,unknown,0.0,1.0
132924419,unknown,53.4,0.733
132934130,unknown,0.0,1.0
133093949,unknown,593.3,0.0
133093950,unknown,658.6,0.0
133093951,unknown,606.6,0.0
133170440,unknown,588.7,0.0
133170441,unknown,585.5,0.0
133170442,unknown,0.0,1.0
133170676,unknown,269.4,0.102
133170677,unknown,269.4,0.102
133172355,unknown,372.1,0.0
133172356,unknown,325.6,0.0
133181428,unknown,49932.0,0.0
133181430,unknown,49966.0,0.0
133192549,unknown,21594.0,0.0
133192554,unknown,21533.3,0.0
133192555,unknown,14221.1,0.0
133194075,unknown,23377.0,0.0
133200040,unknown,14149.1,0.0
133200041,unknown,14212.7,0.0
133200042,unknown,14149.1,0.0
133321719,unknown,0.0,1.0
133631510,unknown,56951.7,0.0
133631511,unknown,55301.6,0.0
133631731,unknown,56951.7,0.0
133631732,unknown,55486.9,0.0
133787551,unknown,0.0,1.0
134375101,unknown,44876.3,0.0
134375102,unknown,44917.7,0.0
134393433,unknown,0.0,1.0
134393435,unknown,0.0,1.0
134393436,unknown,0.0,1.0
134393437,unknown,0.0,1.0
134399706,unknown,125.1,0.583
134402958,unknown,88.5,0.558
134402972,unknown,0.0,1.0
134404446,unknown,222.4,0.259
134404547,unknown,0.0,1.0
134419863,unknown,0.0,1.0
134430690,unknown,195.8,0.347
134458317,unknown,0.0,1.0
134557900,unknown,783.9,0.0
134557901,unknown,783.9,0.0
134700819,unknown,0.0,1.0
134700820,unknown,0.0,1.0
134700825,unknown,0.0,1.0
134769210,unknown,0.0,1.0
134769211,unknown,814.9,0.0
134769212,unknown,809.6,0.0
134769213,unknown,815.0,0.0
134770798,unknown,0.0,1.0
135765337,unknown,167.3,0.442
135765339,unknown,167.4,0.442
136114619,unknown,59.8,0.701
136114620,unknown,59.8,0.701
136122287,unknown,0.0,1.0
136122288,unknown,0.0,1.0
136124922,unknown,36.9,0.816
136124923,unknown,78.3,0.608
136124924,unknown,57.6,0.712
136428661,unknown,305.1,0.0
136428664,unknown,298.1,0.006
136432322,unknown,280.0,0.067
136432323,unknown,0.0,1.0
136442937,unknown,145.2,0.516
136442940,unknown,0.0,1.0
136448285,unknown,396.3,0.0
136450302,unknown,0.0,1.0
136553877,unknown,3998.6,0.0
136659258,unknown,0.0,1.0
137257388,unknown,0.0,1.0
137257393,unknown,0.0,1.0
138772144,unknown,7.9,0.961
138781368,unknown,0.0,1.0
138781369,unknown,0.0,1.0
138781370,unknown,194.6,0.351
138781371,unknown,182.0,0.393
138781372,unknown,0.0,1.0
138836407,unknown,0.0,1.0
138836771,unknown,0.0,1.0
138892571,unknown,0.0,1.0
138897459,unknown,0.0,1.0
138897461,unknown,0.0,1.0
138911838,unknown,0.0,1.0
138926878,unknown,15838.2,0.0
138993767,unknown,17372.4,0.0
139292928,unknown,299.6,0.001
