cell_id,lon,lat,cloud
183,9.848501085482438,49.99715574775037,0.6886
184,9.848358747303116,50.04211278920378,0.6886
185,9.848216074025308,50.08706921727012,0.6886
186,9.848073064514322,50.13202503898096,0.7042
187,9.847929717630198,50.17698026136804,0.7042
188,9.847786032227855,50.22193489146315,0.7042
189,9.847642007156784,50.26688893629837,0.7042
190,9.847497641261269,50.31184240290596,0.7042
191,9.847352933380218,50.356795298318275,0.7042
192,9.844062044004682,50.390368558138846,0.7118
193,9.931615952752349,47.54188538616223,0.6848
194,9.922174306805992,47.568485683255986,0.6848
195,9.922056220233332,47.61343793720771,0.6848
196,9.91955305035706,47.65469774096686,0.6812
197,9.88954192470108,47.68114887376098,0.6812
198,9.926498427461716,49.50592328694787,0.6727
199,9.925518454291096,49.547166976352926,0.6727
200,9.921215786317724,49.5938872984672,0.6727
201,9.918836270959702,49.63754731920291,0.6738
202,9.918760868635022,49.68250959662978,0.6738
203,9.91868529023916,49.72747120460428,0.6738
204,9.918609535181634,49.772432150157705,0.6738
205,9.918533602869266,49.817392440321335,0.6738
206,9.918457492706164,49.86235208212669,0.6738
207,9.918381204093732,49.90731108260532,0.6824
208,9.918304736430674,49.9522694487889,0.6824
209,9.91822808911279,49.997227187709186,0.6824
210,9.91815126153326,50.04218430639808,0.6824
211,9.918074253082455,50.08714081188763,0.6824
212,9.917997063147864,50.13209671121007,0.7015
213,9.917919691114257,50.17705201139768,0.7015
214,9.917842136363502,50.222006719483026,0.7015
215,9.917764398274644,50.26696084249883,0.7015
216,9.91768647622387,50.31191438747795,0.7015
217,9.917608369584435,50.356867361453425,0.7015
218,9.922295801109843,50.39711404967707,0.7355
219,9.948950093153496,50.42694579718221,0.7355
220,10.008366851940153,47.49564576039377,0.6848
221,9.99952148466992,47.52535842424765,0.6848
222,9.988686049320988,47.568647837428074,0.6848
223,9.988519100021104,47.61346512423301,0.6848
224,9.991343700885926,47.655241712652725,0.6812
225,10.016667865596196,47.68324222652734,0.6812
226,10.01157508974952,48.34637364595809,0.666
227,9.998879326311334,48.37838604878639,0.6672
228,10.011260122205094,48.409373696482334,0.6672
229,9.98707865117686,49.50419512468413,0.6727
230,9.988066945726342,49.547649153017545,0.6727
231,9.988055890774152,49.59261282076431,0.6727
232,9.988044810059897,49.637575805069346,0.6738
233,9.988033703497344,49.68253811296401,0.6738
234,9.988022570999952,49.727499751479755,0.6738
235,9.988011412480732,49.772460727648145,0.6738
236,9.988000227852323,49.81742104850074,0.6738
237,9.987989017026914,49.86238072106928,0.6738
238,9.987977779916369,49.90733975238553,0.6824
239,9.987966516432085,49.952298149481464,0.6824
240,9.987955226485148,49.99725591938912,0.6824
241,9.98794390998606,50.04221306914064,0.6824
242,9.987932566845084,50.08716960576829,0.6824
243,9.987921196971994,50.13212553630454,0.7015
244,9.98790980027618,50.177080867782045,0.7015
245,9.98789837666656,50.22203560723355,0.7015
246,9.987886926051663,50.26698976169203,0.7015
247,9.98787544833968,50.31194333819064,0.7015
248,9.98786394343821,50.35689634376269,0.7015
249,9.98785241125456,50.401848785441715,0.7355
250,9.995701246360722,50.442443426233766,0.7355
251,10.01646595789225,50.47506395215252,0.7355
252,10.08270672953386,47.404940003969465,0.6848
253,10.080502641904214,47.41549169297828,0.6848
254,10.064324641358771,47.48336114708313,0.6848
255,10.054886311675636,47.52344952358098,0.6848
256,10.054934100633597,47.56845121125949,0.6848
257,10.054981996175918,47.6134518989638,0.6848
258,10.050347761848537,47.65633947992979,0.6812
259,10.042489558642066,47.686735293246045,0.6812
260,10.080427735846095,47.79687722574433,0.6812
261,10.085934448602758,47.9659228485045,0.6688
262,10.08908898650418,48.175485453974225,0.666
263,10.08514296416202,48.20549710391196,0.666
264,10.079731976673727,48.24592840909456,0.666
265,10.071003530295242,48.290806335775606,0.666
266,10.057206902405715,48.33421739420338,0.666
267,10.055812861284789,48.37831741270506,0.6672
268,10.05700452126222,48.42271973538419,0.6672
269,10.062910117103026,48.46009569441138,0.6672
270,10.030830088313891,49.5123579840943,0.6727
